category,messageId,originalTimestamp,anonymousId,name,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,traits,button_name,location,email,input_value,input_num,input_name,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,search_text,event_type
,ajs-next-1764973489210-d43e9aa6-440c-4f33-a0d6-9316139d228f,2025-12-05 22:24:49.210000+00:00,3a337d32-6a70-40eb-a872-a38bbc79fa6b,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,,,,,,impression
profile,ajs-next-1764973580378-6ec77dc8-9133-40bb-96b2-663d736d15bc,2025-12-05 22:26:20.378000+00:00,ddfe0c97-cb46-4155-8036-9afd0a9509c5,business_profile,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,profile,business_profile,1752717497153x537286585580736960,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1764973658474-5d34c83f-0eda-4dcb-a9c8-d245dc20171f,2025-12-05 22:27:38.474000+00:00,a94f06f9-704f-4495-9d34-c83f0eda1dcb,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,1744335958024x226211831616957250,true,,,main_list,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973483705-a8e6359d-167d-4c92-b478-35c7d0d0f73e,2025-12-05 22:24:43.705000+00:00,ac1fefe6-a8e6-459d-967d-1c92b47835c7,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1743547621069x279645472884266780, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,,,,,,impression
index,ajs-next-1764973610809-3be99624-51ce-4aed-a4c7-4277d78b8320,2025-12-05 22:26:50.809000+00:00,e9962451-ce4a-4de4-8742-77d78b832033,index,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1764973658986-0eda1dcb-69c8-4245-9c20-171f2e627f1a,2025-12-05 22:27:38.986000+00:00,a94f06f9-704f-4495-9d34-c83f0eda1dcb,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1764893879099x465248075524681500, 1757438153395x416809556103947500, 1753985929691x853149258569598100, 1744157592334x292550965261606100, 1749580724532x760028975589297300, 1750785338983x949958887494882000, 1744260813114x505427712482621440, 1751319669665x621437589169731200, 1747184079669x994211808429350800, 1751425811600x127124815802215140, 1759153763139x433792388290277000, 1747216018889x770977089491677400, 1747170561218x640297169073643000, 1745273541628x945470626229355500, 1746827109704x963221719337950200, 1754505203290x671062062407191900, 1744751205492x235134337285239230, 1757355028996x505189727810192200, 1744740154739x566945822952470660, 1747221865162x703532834449508000, 1750783674403x491887953737125700, 1764342295066x618134664283571500, 1745528732739x896561533370513300, 1747415704843x665338483592092500, 1744907031541x119079844893356540, 1753911193017x504194995643152640, 1762889659042x996969350831174300, 1744643921578x315333816253624100, 1764781838221x716772635359430500, 1744748222708x779656090283929300, 1747848709032x210920410073364830, 1750784475796x702583457937545900, 1758312173588x895819358343598700, 1747183179554x540122160625888100, 1751744301621x758526182685981300, 1763509156539x144450665564595840, 1753909381745x872991521395046100, 1749057953945x756346430245684600, 1749068120323x412920063824988600, 1755533063776x956164571796881400, 1763148950401x545361905340972600, 1762271200864x775090106640580500, 1761919898226x928695665795906700, 1754927931120x470668069008822300, 1762364811793x796217509980630800, 1744398484109x785674167096991400, 1764711530894x480989914892320700, 1750423781412x480534435350699700, 1747827548541x313848517899538500, 1758147388607x898014240790697700, 1747864432460x772931238395911000, 1760458225389x690604949380638100, 1759423986281x805514757919405700, 1754084205128x675147807630683600, 1758120880051x675194275556497400, 1750783679107x801419812763124500, 1743547621069x279645472884266780, 1755621956288x571897163769246900, 1746938798847x931997689495082400, 1744579851707x640487742075829500, 1753135741395x558904608479141570, 1747420152884x437771544876149700, 1746635677548x343522492232585660, 1745597587022x519433479989605000, 1751749348389x952656707958261400, 1748389292320x918627677903932400, 1757369121056x350487849823425600, 1747165674437x491901038958021200, 1754081360962x724252535884739300, 1763408145585x201322720695875870, 1744743906400x631087870982087000, 1744737250347x219277345743008400, 1757437593796x460281345015416640, 1751224250248x539537516841198200, 1747398900475x598159844147748100, 1763569204895x378265538177280400, 1744282156200x727555159743162000, 1752182630575x854371423894944000, 1755271286521x378031808974615550, 1754949567759x639105313824555300, 1747594874125x270237571814453630, 1750784029587x963255839088365200, 1748581534531x956271769254002200, 1744175271939x575064790204550460, 1749173974503x736079030141835600, 1747163465846x476237095610093000, 1760118921086x941497076227920600, 1745533127765x291393362647413700, 1761762406893x958878656538368500, 1753982403438x535213824960417500, 1763672237927x725969385673238800, 1758568877707x715638242996164100, 1763305551668x997299018011994600, 1747185390251x665604546429507900, 1751402056748x637551618886434600, 1752717497153x537286585580736960, 1749742920378x965836759111504900, 1748365021326x105262688542451250, 1759930025997x126109694575208930, 1744319857648x144922844539837200, 1746631267951x741803061642879500, 1744134674881x127285411168640110, 1752687366861x422755081931784260, 1753465897836x101289632151690960, 1761044854709x307607562836745150, 1743549178851x847080663521240200, 1761762460002x434978052003146300, 1746855895334x711816173120128000, 1744397288473x909294892772270800, 1744736810207x919925185055488400, 1744335958024x226211831616957250, 1744391553368x301043576290850300, 1746467711533x453074785848415400, 1753374338412x209529915103450200, 1744760380914x558772773612561600, 1746548006831x128230088489826860, 1746843461447x686795565273950000, 1762957766158x632118084948257900, 1764963280733x431041418968701760, 1754624056001x759184470890143000, 1754941249648x796792188496967000, 1761930377989x951815782791809400, 1746765568691x979794717919274100, 1757720364741x595714121363069200, 1750436264420x989591292213482400, 1743547361284x291138005899707260, 1763255155587x707008769292458900",false,,,,,,,,,,,,,,,,,,,,impression
profile,ajs-next-1764973754943-c7cf5eea-c9d0-46b7-a410-89353b4cf752,2025-12-05 22:29:14.943000+00:00,cf5eeac9-d0c6-47e4-9089-353b4cf75234,business_profile,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,profile,business_profile,1743549178851x847080663521240200,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1764973708595-8ca2191b-c8c8-4509-aeaf-c705bd44ba4f,2025-12-05 22:28:28.595000+00:00,37bf1a4a-8597-4aff-80cc-0e568ca2191b,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,1753982403438x535213824960417500,true,,,main_list,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973510484-efa70c17-2dd2-4520-87ce-b01d1aa703ac,2025-12-05 22:25:10.484000+00:00,05f25657-efa7-4c17-add2-e520c7ceb01d,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973471231-8e3a1e93-00ab-4b3e-b385-beafc70dcac6,2025-12-05 22:24:31.231000+00:00,29af8e3a-1e93-40ab-9b3e-f385beafc70d,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744335958024x226211831616957250",true,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973658096-06f9704f-a495-4d34-883f-0eda1dcb69c8,2025-12-05 22:27:38.096000+00:00,a94f06f9-704f-4495-9d34-c83f0eda1dcb,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,,,,,,,,,,,,,impression
profile,ajs-next-1764973621528-d7d58d61-16de-48da-b60b-3aa5d20bca9e,2025-12-05 22:27:01.528000+00:00,d58d6116-de38-4a76-8b3a-a5d20bca9efd,business_profile,,"Mozilla/5.0 (Linux; Android 15; 24117RK2CC Build/AQ3A.240829.003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.124 Mobile Safari/537.36",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,profile,business_profile,1743549178851x847080663521240200,,,,,,,,,,,,,,,,,,,,,page
index,ajs-next-1764973637933-1c1efaab-91a5-4dc8-969d-db230f9a0df8,2025-12-05 22:27:17.933000+00:00,1efaab91-a56d-48d6-9ddb-230f9a0df81c,index,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1764973638263-a56dc8d6-9ddb-430f-9a0d-f81c937d0b7a,2025-12-05 22:27:18.263000+00:00,1efaab91-a56d-48d6-9ddb-230f9a0df81c,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1743547621069x279645472884266780, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973658994-1dcb69c8-d245-4c20-971f-2e627f1a0f19,2025-12-05 22:27:38.994000+00:00,a94f06f9-704f-4495-9d34-c83f0eda1dcb,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1764893879099x465248075524681500, 1757438153395x416809556103947500, 1753985929691x853149258569598100, 1744157592334x292550965261606100, 1749580724532x760028975589297300, 1750785338983x949958887494882000, 1744260813114x505427712482621440, 1751319669665x621437589169731200, 1747184079669x994211808429350800, 1751425811600x127124815802215140, 1759153763139x433792388290277000, 1747216018889x770977089491677400, 1747170561218x640297169073643000, 1745273541628x945470626229355500, 1746827109704x963221719337950200, 1754505203290x671062062407191900, 1744751205492x235134337285239230, 1757355028996x505189727810192200, 1744740154739x566945822952470660, 1747221865162x703532834449508000, 1750783674403x491887953737125700, 1764342295066x618134664283571500, 1745528732739x896561533370513300, 1747415704843x665338483592092500, 1744907031541x119079844893356540, 1753911193017x504194995643152640, 1762889659042x996969350831174300, 1744643921578x315333816253624100, 1764781838221x716772635359430500, 1744748222708x779656090283929300, 1747848709032x210920410073364830, 1750784475796x702583457937545900, 1758312173588x895819358343598700, 1747183179554x540122160625888100, 1751744301621x758526182685981300, 1763509156539x144450665564595840, 1753909381745x872991521395046100, 1749057953945x756346430245684600, 1749068120323x412920063824988600, 1755533063776x956164571796881400, 1763148950401x545361905340972600, 1762271200864x775090106640580500, 1761919898226x928695665795906700, 1754927931120x470668069008822300, 1762364811793x796217509980630800, 1744398484109x785674167096991400, 1764711530894x480989914892320700, 1750423781412x480534435350699700, 1747827548541x313848517899538500, 1758147388607x898014240790697700, 1747864432460x772931238395911000, 1760458225389x690604949380638100, 1759423986281x805514757919405700, 1754084205128x675147807630683600, 1758120880051x675194275556497400, 1750783679107x801419812763124500, 1743547621069x279645472884266780, 1755621956288x571897163769246900, 1746938798847x931997689495082400, 1744579851707x640487742075829500, 1753135741395x558904608479141570, 1747420152884x437771544876149700, 1746635677548x343522492232585660, 1745597587022x519433479989605000, 1751749348389x952656707958261400, 1748389292320x918627677903932400, 1757369121056x350487849823425600, 1747165674437x491901038958021200, 1754081360962x724252535884739300, 1763408145585x201322720695875870, 1744743906400x631087870982087000, 1744737250347x219277345743008400, 1757437593796x460281345015416640, 1751224250248x539537516841198200, 1747398900475x598159844147748100, 1763569204895x378265538177280400, 1744282156200x727555159743162000, 1752182630575x854371423894944000, 1755271286521x378031808974615550, 1754949567759x639105313824555300, 1747594874125x270237571814453630, 1750784029587x963255839088365200, 1748581534531x956271769254002200, 1744175271939x575064790204550460, 1749173974503x736079030141835600, 1747163465846x476237095610093000, 1760118921086x941497076227920600, 1745533127765x291393362647413700, 1761762406893x958878656538368500, 1753982403438x535213824960417500, 1763672237927x725969385673238800, 1758568877707x715638242996164100, 1763305551668x997299018011994600, 1747185390251x665604546429507900, 1751402056748x637551618886434600, 1752717497153x537286585580736960, 1749742920378x965836759111504900, 1748365021326x105262688542451250, 1759930025997x126109694575208930, 1744319857648x144922844539837200, 1746631267951x741803061642879500, 1744134674881x127285411168640110, 1752687366861x422755081931784260, 1753465897836x101289632151690960, 1761044854709x307607562836745150, 1743549178851x847080663521240200, 1761762460002x434978052003146300, 1746855895334x711816173120128000, 1744397288473x909294892772270800, 1744736810207x919925185055488400, 1744335958024x226211831616957250, 1744391553368x301043576290850300, 1746467711533x453074785848415400, 1753374338412x209529915103450200, 1744760380914x558772773612561600, 1746548006831x128230088489826860, 1746843461447x686795565273950000, 1762957766158x632118084948257900, 1764963280733x431041418968701760, 1754624056001x759184470890143000, 1754941249648x796792188496967000, 1761930377989x951815782791809400, 1746765568691x979794717919274100, 1757720364741x595714121363069200, 1750436264420x989591292213482400, 1743547361284x291138005899707260, 1763255155587x707008769292458900",false,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973658998-69c8d245-dc20-471f-ae62-7f1a0f195d4c,2025-12-05 22:27:38.998000+00:00,a94f06f9-704f-4495-9d34-c83f0eda1dcb,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1764893879099x465248075524681500, 1757438153395x416809556103947500, 1753985929691x853149258569598100, 1744157592334x292550965261606100, 1749580724532x760028975589297300, 1750785338983x949958887494882000, 1744260813114x505427712482621440, 1751319669665x621437589169731200, 1747184079669x994211808429350800, 1751425811600x127124815802215140, 1759153763139x433792388290277000, 1747216018889x770977089491677400, 1747170561218x640297169073643000, 1745273541628x945470626229355500, 1746827109704x963221719337950200, 1754505203290x671062062407191900, 1744751205492x235134337285239230, 1757355028996x505189727810192200, 1744740154739x566945822952470660, 1747221865162x703532834449508000, 1750783674403x491887953737125700, 1764342295066x618134664283571500, 1745528732739x896561533370513300, 1747415704843x665338483592092500, 1744907031541x119079844893356540, 1753911193017x504194995643152640, 1762889659042x996969350831174300, 1744643921578x315333816253624100, 1764781838221x716772635359430500, 1744748222708x779656090283929300, 1747848709032x210920410073364830, 1750784475796x702583457937545900, 1758312173588x895819358343598700, 1747183179554x540122160625888100, 1751744301621x758526182685981300, 1763509156539x144450665564595840, 1753909381745x872991521395046100, 1749057953945x756346430245684600, 1749068120323x412920063824988600, 1755533063776x956164571796881400, 1763148950401x545361905340972600, 1762271200864x775090106640580500, 1761919898226x928695665795906700, 1754927931120x470668069008822300, 1762364811793x796217509980630800, 1744398484109x785674167096991400, 1764711530894x480989914892320700, 1750423781412x480534435350699700, 1747827548541x313848517899538500, 1758147388607x898014240790697700, 1747864432460x772931238395911000, 1760458225389x690604949380638100, 1759423986281x805514757919405700, 1754084205128x675147807630683600, 1758120880051x675194275556497400, 1750783679107x801419812763124500, 1743547621069x279645472884266780, 1755621956288x571897163769246900, 1746938798847x931997689495082400, 1744579851707x640487742075829500, 1753135741395x558904608479141570, 1747420152884x437771544876149700, 1746635677548x343522492232585660, 1745597587022x519433479989605000, 1751749348389x952656707958261400, 1748389292320x918627677903932400, 1757369121056x350487849823425600, 1747165674437x491901038958021200, 1754081360962x724252535884739300, 1763408145585x201322720695875870, 1744743906400x631087870982087000, 1744737250347x219277345743008400, 1757437593796x460281345015416640, 1751224250248x539537516841198200, 1747398900475x598159844147748100, 1763569204895x378265538177280400, 1744282156200x727555159743162000, 1752182630575x854371423894944000, 1755271286521x378031808974615550, 1754949567759x639105313824555300, 1747594874125x270237571814453630, 1750784029587x963255839088365200, 1748581534531x956271769254002200, 1744175271939x575064790204550460, 1749173974503x736079030141835600, 1747163465846x476237095610093000, 1760118921086x941497076227920600, 1745533127765x291393362647413700, 1761762406893x958878656538368500, 1753982403438x535213824960417500, 1763672237927x725969385673238800, 1758568877707x715638242996164100, 1763305551668x997299018011994600, 1747185390251x665604546429507900, 1751402056748x637551618886434600, 1752717497153x537286585580736960, 1749742920378x965836759111504900, 1748365021326x105262688542451250, 1759930025997x126109694575208930, 1744319857648x144922844539837200, 1746631267951x741803061642879500, 1744134674881x127285411168640110, 1752687366861x422755081931784260, 1753465897836x101289632151690960, 1761044854709x307607562836745150, 1743549178851x847080663521240200, 1761762460002x434978052003146300, 1746855895334x711816173120128000, 1744397288473x909294892772270800, 1744736810207x919925185055488400, 1744335958024x226211831616957250, 1744391553368x301043576290850300, 1746467711533x453074785848415400, 1753374338412x209529915103450200, 1744760380914x558772773612561600, 1746548006831x128230088489826860, 1746843461447x686795565273950000, 1762957766158x632118084948257900, 1764963280733x431041418968701760, 1754624056001x759184470890143000, 1754941249648x796792188496967000, 1761930377989x951815782791809400, 1746765568691x979794717919274100, 1757720364741x595714121363069200, 1750436264420x989591292213482400, 1743547361284x291138005899707260, 1763255155587x707008769292458900",false,,,,,,,,,,,,,,,,,,,,impression
profile,ajs-next-1764973622626-58c5922f-912b-4809-a866-df2f9ddea12c,2025-12-05 22:27:02.626000+00:00,d58d6116-de38-4a76-8b3a-a5d20bca9efd,business_profile,,"Mozilla/5.0 (Linux; Android 15; 24117RK2CC Build/AQ3A.240829.003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.124 Mobile Safari/537.36",/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,profile,business_profile,1750436264420x989591292213482400,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1764973708289-0e568ca2-191b-48c8-8509-2eafc705bd44,2025-12-05 22:28:28.289000+00:00,37bf1a4a-8597-4aff-80cc-0e568ca2191b,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,1753982403438x535213824960417500,true,,,main_list,,,,,,,,,,,,,,,,,impression
,ajs-next-1764984254785-9e23e91d-83ae-4a2d-ac16-00e9ca4f2c94,2025-12-06 01:24:14.785000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,,,,,,,,,,,,,impression
,ajs-next-1764984255409-83aeda2d-ec16-40e9-8a4f-2c94f370a609,2025-12-06 01:24:15.409000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,"1746827109704x963221719337950200, 1760458225389x690604949380638100, 1753982403438x535213824960417500, 1750785338983x949958887494882000, 1744134674881x127285411168640110, 1758312173588x895819358343598700, 1750784029587x963255839088365200, 1763672237927x725969385673238800, 1761919898226x928695665795906700, 1764963280733x431041418968701760, 1746635677548x343522492232585660, 1761762406893x958878656538368500, 1744391553368x301043576290850300, 1757369121056x350487849823425600, 1753135741395x558904608479141570",false,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1764984244737-b9e0254f-7664-429c-9b5f-f7a69e23e91d,2025-12-06 01:24:04.737000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,,,,,,,,,,,,,impression
,ajs-next-1764984253863-329c9b5f-f7a6-4e23-a91d-83aeda2dec16,2025-12-06 01:24:13.863000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
