category,name,anonymousId,userId,messageId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,business_id,location,sponsored_listing,button_name,search_text,userAgentData.brands,userAgentData.mobile,userAgentData.platform,traits,event_type
,,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602906864-5dc64c41-1452-4a2b-bc88-eaa3de75ba2d,2026-05-01 02:35:06.864000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,1744579851707x640487742075829500,main_list,true,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,impression
,,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602933513-6d00f6ce-0f6e-4981-8ce9-fa287e69e965,2026-05-01 02:35:33.513000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,,,,,,,,1749742920378x965836759111504900,,,visit_website,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,button_click
,,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777600091039-c996a7d9-4b08-467b-a0b5-962f8bd27c66,2026-05-01 01:48:11.039000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"1750783674403x491887953737125700, 1755621956288x571897163769246900, 1749742920378x965836759111504900, 1747864432460x772931238395911000, 1755533063776x956164571796881400, 1768581853937x610498789092930300, 1753911193017x504194995643152640, 1744335958024x226211831616957250, 1747216018889x770977089491677400, 1744751205492x235134337285239230, 1744579851707x640487742075829500, 1776552489781x780158200693874000, 1763255155587x707008769292458900, 1745273541628x945470626229355500, 1751319669665x621437589169731200, 1759423986281x805514757919405700, 1763408145585x201322720695875870, 1746855895334x711816173120128000, 1754505203290x671062062407191900, 1754927931120x470668069008822300, 1777042863057x294476376362385400, 1775058462201x523059865418210800, 1759153763139x433792388290277000, 1759930025997x126109694575208930, 1763148950401x545361905340972600, 1744748222708x779656090283929300, 1744398484109x785674167096991400, 1770943484557x164806709481949200, 1747398900475x598159844147748100",,false,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,impression
search,search,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602906255-c6122aad-5dc6-4c41-9452-ca2bbc88eaa3,2026-05-01 02:35:06.255000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,page
,,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602939758-0db334c3-acba-41a9-b47a-e4768d4b6dc3,2026-05-01 02:35:39.758000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"1747398900475x598159844147748100, 1763255155587x707008769292458900, 1777042863057x294476376362385400, 1759930025997x126109694575208930, 1744748222708x779656090283929300, 1747216018889x770977089491677400, 1768581853937x610498789092930300, 1755621956288x571897163769246900, 1744398484109x785674167096991400, 1759423986281x805514757919405700, 1753911193017x504194995643152640, 1770943484557x164806709481949200, 1744751205492x235134337285239230, 1744335958024x226211831616957250, 1751319669665x621437589169731200, 1750783674403x491887953737125700, 1755533063776x956164571796881400, 1745273541628x945470626229355500, 1749742920378x965836759111504900, 1763148950401x545361905340972600, 1776552489781x780158200693874000, 1775058462201x523059865418210800, 1754505203290x671062062407191900, 1754927931120x470668069008822300, 1759153763139x433792388290277000, 1744579851707x640487742075829500, 1746855895334x711816173120128000, 1763408145585x201322720695875870, 1747864432460x772931238395911000",,false,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,impression
,,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602970757-0e8e1ac8-29e4-454d-bb4e-6da44f656761,2026-05-01 02:36:10.757000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,sidebar,true,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,impression
,,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602971061-1ac829e4-254d-4b4e-ada4-4f65676106df,2026-05-01 02:36:11.060000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,1770943484557x164806709481949200,main_list,true,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,impression
profile,business_profile,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602899846-97260aed-46af-4241-a982-32e98a699f7d,2026-05-01 02:34:59.846000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/business_profile/rapid-dry-restoration--1750783674403x491887953737125700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/rapid-dry-restoration--1750783674403x491887953737125700,/business_profile/rapid-dry-restoration--1750783674403x491887953737125700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/rapid-dry-restoration--1750783674403x491887953737125700,profile,business_profile,1750783674403x491887953737125700,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,page
,,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602939145-35166c1d-0db3-44c3-acba-b1a9747ae476,2026-05-01 02:35:39.145000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,sidebar,true,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,impression
profile,business_profile,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602964601-b6f07b61-712b-4781-bf36-791f9878f006,2026-05-01 02:36:04.601000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,profile,business_profile,1747216018889x770977089491677400,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,page
,,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602897093-a67b60b5-962f-4bd2-bc66-1b6e2fd10294,2026-05-01 02:34:57.093000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,1750783674403x491887953737125700,,false,more_info_text,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,button_click
,,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602907169-4c411452-ca2b-4c88-aaa3-de75ba2dfbc0,2026-05-01 02:35:07.169000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"1754505203290x671062062407191900, 1768581853937x610498789092930300, 1747398900475x598159844147748100, 1754927931120x470668069008822300, 1750783674403x491887953737125700, 1744398484109x785674167096991400, 1746855895334x711816173120128000, 1747864432460x772931238395911000, 1755621956288x571897163769246900, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1759153763139x433792388290277000, 1755533063776x956164571796881400, 1751319669665x621437589169731200, 1763148950401x545361905340972600, 1763255155587x707008769292458900, 1747216018889x770977089491677400, 1759930025997x126109694575208930, 1744335958024x226211831616957250, 1759423986281x805514757919405700, 1744751205492x235134337285239230, 1745273541628x945470626229355500, 1744748222708x779656090283929300, 1753911193017x504194995643152640, 1776552489781x780158200693874000, 1777042863057x294476376362385400, 1775058462201x523059865418210800, 1749742920378x965836759111504900, 1763408145585x201322720695875870",,false,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,impression
,,50d979c4-4058-48bc-99d1-f8dfccc02b11,,ajs-next-1777605887640-79c44058-88bc-49d1-b8df-ccc02b116d8a,2026-05-01 03:24:47.640000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.99 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1771436045389x658317953644361100, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1753982403438x535213824960417500",,true,,,,,,,impression
profile,business_profile,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602927181-61206d00-f6ce-4f6e-a981-8ce9fa287e69,2026-05-01 02:35:27.181000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/nanoshield-coating-company-1749742920378x965836759111504900,profile,business_profile,1749742920378x965836759111504900,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,page
,,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602906559-2aad5dc6-4c41-4452-8a2b-bc88eaa3de75,2026-05-01 02:35:06.559000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,sidebar,true,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,impression
search,search,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602938830-ca8a3516-6c1d-4db3-b4c3-acbab1a9747a,2026-05-01 02:35:38.830000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,page
,,ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,ajs-next-1777602939451-6c1d0db3-34c3-4cba-b1a9-747ae4768d4b,2026-05-01 02:35:39.451000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,1744579851707x640487742075829500,main_list,true,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,impression
,,50d979c4-4058-48bc-99d1-f8dfccc02b11,,ajs-next-1777605891356-88bc59d1-f8df-4cc0-ab11-6d8a27807ffd,2026-05-01 03:24:51.356000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.99 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,search,,,,,,button_click
search,search,50d979c4-4058-48bc-99d1-f8dfccc02b11,,ajs-next-1777605892814-b0e05c43-805f-4a4d-907e-9e7339d1a555,2026-05-01 03:24:52.814000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.99 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Hvac&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hvac&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=Hvac&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hvac&category=,search,search,,,,,,,,,,page
profile,business_profile,50d979c4-4058-48bc-99d1-f8dfccc02b11,,ajs-next-1777605932518-2ca2106a-07b3-401b-9118-5c1ebfabc4a6,2026-05-01 03:25:32.518000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.99 Mobile/15E148 Safari/604.1",/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,profile,business_profile,1747216018889x770977089491677400,,,,,,,,,page
,,50d979c4-4058-48bc-99d1-f8dfccc02b11,,ajs-next-1777605891660-59d1f8df-ccc0-4b11-ad8a-27807ffda246,2026-05-01 03:24:51.660000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.99 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,Hvac,,,,,search
,,50d979c4-4058-48bc-99d1-f8dfccc02b11,,ajs-next-1777605941425-106a07b3-c01b-4118-9c1e-bfabc4a6ed2b,2026-05-01 03:25:41.425000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.99 Mobile/15E148 Safari/604.1",/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alloy-heating-and-cooling-1747216018889x770977089491677400,,,,,,,,1747216018889x770977089491677400,,,visit_website,,,,,,button_click
