category,userId,originalTimestamp,anonymousId,messageId,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,userAgentData.brands,userAgentData.mobile,userAgentData.platform,button_name,email,traits,search_text,location,city,parish,input_value,input_num,input_name,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,event_type
,1759930025997x126109694575208930,2025-12-18 00:21:15.006000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766017275006-853cc641-82ac-4f9b-87e6-b128bf3ac74d,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,,,,realtor,main_search,,,,,,,,,,,,,,,search
,1759930025997x126109694575208930,2025-12-18 00:49:58.375000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766018998375-197f1d60-e451-43bf-8c93-24e43e012564,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1759930025997x126109694575208930,,,,,,,,,,,,Real Estate - Colorado & Kansas,9,sub_category,,,,,,,,,,input_changed
profile,1759930025997x126109694575208930,2025-12-18 00:20:36.730000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766017236730-180542dd-8b7c-4919-b794-038ace420834,business_profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/business_profile/matt-mathias-homes,https://coloradocatholicbusinessdirectory.com/,,Matt Mathias Homes | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/matt-mathias-homes,/business_profile/matt-mathias-homes,https://coloradocatholicbusinessdirectory.com/,,Matt Mathias Homes | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/matt-mathias-homes,profile,business_profile,1759930025997x126109694575208930,,,,,,,,,,,,,,,,,,,,,,,,page
,1759930025997x126109694575208930,2025-12-18 00:21:14.700000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766017274700-fa9d853c-c641-42ac-af9b-c7e6b128bf3a,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,,button_click
dashboard,1759930025997x126109694575208930,2025-12-18 00:24:36.882000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766017476882-06936af8-eee7-497f-9d60-e45113bf8c93,dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,1759930025997x126109694575208930,,,,,,,,,,,,,,,,,,,,,,,,page
,1759930025997x126109694575208930,2025-12-18 00:52:22.125000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766019142125-0c1ca8c0-c39e-48bb-b554-933c8015ba14,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=real%20estate&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=real%20estate&category=,,,,,,,,1753374338412x209529915103450200,true,,,,,,,,main_list,,,,,,,,,,,,,,,impression
,1759930025997x126109694575208930,2025-12-18 00:20:54.717000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766017254717-7f6aab08-f5ec-4a9d-853c-c64182acaf9b,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,1743547621069x279645472884266780,true,,,,,,,,main_list,,,,,,,,,,,,,,,impression
,1759930025997x126109694575208930,2025-12-18 00:21:15.778000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766017275778-82acaf9b-c7e6-4128-bf3a-c74d9eae474b,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=realtor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=realtor&category=,,,,,,,,,true,,,,,,,,sidebar,,,,,,,,,,,,,,,impression
,1759930025997x126109694575208930,2025-12-18 00:49:14.204000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766018954204-eee7197f-1d60-4451-93bf-8c9324e43e01,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1759930025997x126109694575208930,,,,,,,,,,,,,2,logo,,,,,,,,,,input_changed
dashboard,1759930025997x126109694575208930,2025-12-18 00:24:13.707000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766017453707-cbf9f342-0693-4af8-aee7-197f1d60e451,dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=billing,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=billing,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=billing,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=billing,dashboard,dashboard,1759930025997x126109694575208930,,,,,,,,,,,,,,,,,,,,,,,,page
,1759930025997x126109694575208930,2025-12-18 00:50:06.447000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766019006447-e45113bf-8c93-44e4-be01-2564de4b9eef,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1759930025997x126109694575208930,,,,,faith,,,,,,,,,,,,,,,,,,,button_click
,1759930025997x126109694575208930,2025-12-18 00:51:59.490000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766019119490-0fa91890-a003-4215-bc81-eff21d02d9b6,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1752717497153x537286585580736960, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,,,,,,,,,impression
,1759930025997x126109694575208930,2025-12-18 00:49:58.525000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766018998525-1d60e451-13bf-4c93-a4e4-3e012564de4b,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1759930025997x126109694575208930,,,,,save,,,,,,,,,,,,,,,,,,,button_click
,1759930025997x126109694575208930,2025-12-18 00:51:59.802000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766019119802-1890a003-8215-4c81-aff2-1d02d9b6dd9a,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1752717497153x537286585580736960, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,,,,,,,,,impression
,1759930025997x126109694575208930,2025-12-18 00:52:22.438000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766019142438-c39e98bb-f554-433c-8015-ba14eba68455,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=real%20estate&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=real%20estate&category=,,,,,,,,"1761762406893x958878656538368500, 1747864432460x772931238395911000, 1744737250347x219277345743008400, 1752182630575x854371423894944000, 1747827548541x313848517899538500, 1744751205492x235134337285239230, 1744398484109x785674167096991400, 1744260813114x505427712482621440, 1759930025997x126109694575208930, 1763569204895x378265538177280400",false,,,,,,,,,,,,,,,,,,,,,,,impression
,1759930025997x126109694575208930,2025-12-18 00:52:22.207000+00:00,13692e76-cc90-48b2-8179-d47a15c2c289,ajs-next-1766019142207-a8c0c39e-98bb-4554-933c-8015ba14eba6,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=real%20estate&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=real%20estate&category=,,,,,,,,"1761762406893x958878656538368500, 1747864432460x772931238395911000, 1744737250347x219277345743008400, 1752182630575x854371423894944000, 1747827548541x313848517899538500, 1744751205492x235134337285239230, 1744398484109x785674167096991400, 1744260813114x505427712482621440, 1759930025997x126109694575208930, 1763569204895x378265538177280400",false,,,,,,,,,,,,,,,,,,,,,,,impression
