name,originalTimestamp,userId,messageId,anonymousId,category,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,business_id,category_properties,name_properties,button_name,userAgentData.brands,userAgentData.mobile,userAgentData.platform,location,sponsored_listing,search_text,city,parish,email,properties,traits,input_num,input_name,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,event_type
,2026-01-30 02:44:00.921000+00:00,,ajs-next-1769741040921-59ac378a-0f3b-4b14-b3ba-58541415126f,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,1753374338412x209529915103450200,,,,,,,main_list,true,,,,,,,,,,,,,,,,,,impression
,2026-01-30 02:44:00.615000+00:00,,ajs-next-1769741040615-1c9e59ac-378a-4f3b-8b14-33ba58541415,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,sidebar,true,,,,,,,,,,,,,,,,,,impression
,2026-01-30 02:42:25.339000+00:00,,ajs-next-1769740945339-fbdf1a1f-60a8-4c3a-81f3-6c9831bef4a3,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,search,,,,,,,,,,,,,,,,,,,,,,,button_click
search,2026-01-30 02:48:31.367000+00:00,,ajs-next-1769741311367-0230d5b1-8063-4130-95ea-dd79bddcb664,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Accounting%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Accounting%20&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=Accounting%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Accounting%20&category=,,search,search,,,,,,,,,,,,,,,,,,,,,,,,page
,2026-01-30 02:45:14.774000+00:00,,ajs-next-1769741114774-e2d0c1a7-d70e-4cff-b14e-38cff33ba9dc,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,,,sidebar,true,,,,,,,,,,,,,,,,,,impression
,2026-01-30 02:49:18.277000+00:00,,ajs-next-1769741358277-cfa934b9-d681-4709-8ba3-20525b30ac52,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Accounting%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Accounting%20&category=,,,,,,1746827109704x963221719337950200,,,more_info_text,,,,,false,,,,,,,,,,,,,,,,,,button_click
,2026-01-30 02:42:36.105000+00:00,,ajs-next-1769740956105-5625dae9-a11c-4c15-9793-9d5b9f37989e,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Blanchard%20Financial%20Services%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Blanchard%20Financial%20Services%20&category=,,,,,,,,,search,,,,,,,,,,,,,,,,,,,,,,,button_click
,2026-01-30 02:46:43.662000+00:00,,ajs-next-1769741203662-d7040c80-b77c-4074-baa4-706d63c46e9e,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,1760118921086x941497076227920600,,,profile_arrow,,,,,false,,,,,,,,,,,,,,,,,,button_click
business_profile,2026-01-30 02:49:19.088000+00:00,,ajs-next-1769741359088-03bfebd1-db08-418b-8ead-9efd286a0eef,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/business_profile/principle-accounting-llc-1746827109704x963221719337950200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/principle-accounting-llc-1746827109704x963221719337950200,/business_profile/principle-accounting-llc-1746827109704x963221719337950200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/principle-accounting-llc-1746827109704x963221719337950200,1746827109704x963221719337950200,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,,,page
search,2026-01-30 02:44:00.306000+00:00,,ajs-next-1769741040306-b2481c9e-59ac-478a-8f3b-0b1433ba5854,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,,,,,,,,,,,,,,,,,,page
business_profile,2026-01-30 02:46:44.896000+00:00,,ajs-next-1769741204896-207c0287-a889-43f5-8b7c-c1a94e8fcf2b,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/business_profile/knights-of-columbus-wheaton-agency-1760118921086x941497076227920600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/knights-of-columbus-wheaton-agency-1760118921086x941497076227920600,/business_profile/knights-of-columbus-wheaton-agency-1760118921086x941497076227920600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/knights-of-columbus-wheaton-agency-1760118921086x941497076227920600,1760118921086x941497076227920600,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,,,page
,2026-01-30 02:49:11.311000+00:00,,ajs-next-1769741351311-2a62cfa9-34b9-4681-9709-8ba320525b30,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Accounting%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Accounting%20&category=,,,,,,"1764711530894x480989914892320700, 1768427614253x929508274229176300, 1766011883106x917993758751800300, 1746827109704x963221719337950200, 1746635677548x343522492232585660, 1743547621069x279645472884266780",,,,,,,,false,,,,,,,,,,,,,,,,,,impression
,2026-01-30 02:49:11.006000+00:00,,ajs-next-1769741351006-039d2a62-cfa9-44b9-9681-97098ba32052,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Accounting%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Accounting%20&category=,,,,,,1743549178851x847080663521240200,,,,,,,main_list,true,,,,,,,,,,,,,,,,,,impression
,2026-01-30 02:45:31.470000+00:00,,ajs-next-1769741131470-3cff714e-38cf-433b-a9dc-626bd7040c80,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,search,,,,,,,,,,,,,,,,,,,,,,,button_click
,2026-01-30 02:45:33.004000+00:00,,ajs-next-1769741133004-626bd704-0c80-477c-b074-3aa4706d63c4,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,"1751402056748x637551618886434600, 1744260813114x505427712482621440, 1762364811793x796217509980630800, 1758568877707x715638242996164100, 1746843461447x686795565273950000, 1750436264420x989591292213482400, 1744282156200x727555159743162000, 1746548006831x128230088489826860, 1754941249648x796792188496967000, 1750784475796x702583457937545900, 1748365021326x105262688542451250, 1762889659042x996969350831174300, 1744319857648x144922844539837200, 1751744301621x758526182685981300, 1753985929691x853149258569598100, 1763509156539x144450665564595840, 1762271200864x775090106640580500, 1744736810207x919925185055488400, 1752687366861x422755081931784260, 1768427614253x929508274229176300, 1750783679107x801419812763124500, 1763569204895x378265538177280400, 1769719058268x843927058977011000, 1763305551668x997299018011994600, 1747221865162x703532834449508000, 1760118921086x941497076227920600, 1766070455303x639821695383855700, 1745597587022x519433479989605000, 1753465897836x101289632151690960, 1755271286521x378031808974615550, 1758147388607x898014240790697700, 1758120880051x675194275556497400, 1761044854709x307607562836745150, 1752182630575x854371423894944000, 1768844277981x664142917381285000, 1764711530894x480989914892320700, 1748581534531x956271769254002200, 1757720364741x595714121363069200, 1757355028996x505189727810192200, 1744737250347x219277345743008400, 1745533127765x291393362647413700, 1765001972595x338020444395840100, 1749068120323x412920063824988600, 1747165674437x491901038958021200, 1747184079669x994211808429350800, 1747163465846x476237095610093000, 1750423781412x480534435350699700, 1764342295066x618134664283571500, 1749580724532x760028975589297300, 1748389292320x918627677903932400, 1754949567759x639105313824555300, 1744907031541x119079844893356540, 1747170561218x640297169073643000, 1744743906400x631087870982087000, 1746467711533x453074785848415400",,,,,,,,false,,,,,,,,,,,,,,,,,,impression
,2026-01-30 02:42:28.160000+00:00,,ajs-next-1769740948160-3a055625-dae9-411c-bc15-97939d5b9f37,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Blanchard%20Financial%20Services%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Blanchard%20Financial%20Services%20&category=,,,,,,1768584016102x834619843946063900,,,,,,,,false,,,,,,,,,,,,,,,,,,impression
,2026-01-30 02:45:32.393000+00:00,,ajs-next-1769741132393-f33ba9dc-626b-4704-8c80-b77cb0743aa4,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,,,sidebar,true,,,,,,,,,,,,,,,,,,impression
,2026-01-30 02:48:29.743000+00:00,,ajs-next-1769741309743-465af073-97af-4c70-845f-6d2632730c93,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,search,,,,,,,,,,,,,,,,,,,,,,,button_click
search,2026-01-30 02:49:10.394000+00:00,,ajs-next-1769741350394-ed6f23dc-039d-4a62-8fa9-34b9d6819709,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Accounting%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Accounting%20&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=Accounting%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Accounting%20&category=,,search,search,,,,,,,,,,,,,,,,,,,,,,,,page
,2026-01-30 02:41:51.943000+00:00,,ajs-next-1769740911943-dc2cfbdf-1a1f-40a8-ac3a-01f36c9831be,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1743549178851x847080663521240200, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1753982403438x535213824960417500",,,,,,,,true,,,,,,,,,,,,,,,,,,impression
about_us,2026-01-30 02:43:33.213000+00:00,,ajs-next-1769741013213-91aff811-f999-4a15-b26e-eead5dec0029,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,about_us,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/about_us/1769740910494x376436803823951800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1769740910494x376436803823951800,/about_us/1769740910494x376436803823951800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1769740910494x376436803823951800,,about_us,about_us,,,,,,,,,,,,,,,,,,,,,,,,page
,2026-01-30 02:45:32.696000+00:00,,ajs-next-1769741132696-a9dc626b-d704-4c80-b77c-b0743aa4706d,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,1750436264420x989591292213482400,,,,,,,main_list,true,,,,,,,,,,,,,,,,,,impression
,2026-01-30 02:50:20.103000+00:00,,ajs-next-1769741420103-ebd1db08-118b-4ead-9efd-286a0eefed06,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/business_profile/principle-accounting-llc-1746827109704x963221719337950200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/principle-accounting-llc-1746827109704x963221719337950200,,,,,,1746827109704x963221719337950200,,,visit_website,,,,,,,,,,,,,,,,,,,,,,,button_click
,2026-01-30 02:44:13.096000+00:00,,ajs-next-1769741053096-0b1433ba-5854-4415-926f-5127224fce62,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,Finance,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,main_search,,,,,,,,,,,,,,,,,,,search
,2026-01-30 02:44:13.713000+00:00,,ajs-next-1769741053713-58541415-126f-4127-a24f-ce627d9318d7,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,,,sidebar,true,,,,,,,,,,,,,,,,,,impression
,2026-01-30 02:44:14.492000+00:00,,ajs-next-1769741054492-126f5127-224f-4e62-bd93-18d74883d643,235b33b1-dc2c-4bdf-9a1f-60a8ac3a01f3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/405.0.859829126 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,"1750784029587x963255839088365200, 1766011883106x917993758751800300, 1761919898226x928695665795906700, 1758312173588x895819358343598700, 1763672237927x725969385673238800, 1768584016102x834619843946063900, 1753135741395x558904608479141570, 1761762406893x958878656538368500, 1765991015203x350068785849064760, 1760458225389x690604949380638100, 1744134674881x127285411168640110, 1746827109704x963221719337950200, 1753982403438x535213824960417500, 1746635677548x343522492232585660, 1744391553368x301043576290850300, 1757369121056x350487849823425600, 1750785338983x949958887494882000, 1764963280733x431041418968701760",,,,,,,,false,,,,,,,,,,,,,,,,,,impression
